comment,label,df
මෙය දුටු සැනින් බොහෝ විට සිතට එන්නේ අතීතයේ යුධ පෙරමුණට යන බට පිරිසක් ලෙසය. කෙසේ හෝ මෙය වරදක් නොවූවාට යම් නොගැලපෙන සුළු භාවයක්ද නැත්තේ නැත.,0,D
වේස මදුරුවෝ හුක*%#,1,D
"ශ්‍රී ලන්කන් එකෙන් හොරාකාපු වේස ගෑනු 95,000 ගැන කතා කරා වගේ",1,D
ම්ම්ම් මට කලින් කියන්නොනි.. අර වේස පකී නිරෝශා...ඕකු හෙනම ජෙල .මන් කිව්වා අමාට..,1,D
මේන බොලවු දබිලයට වේලා තියන දේ ඔකගේ සිවුර ගලවන්න ඔනා කට කකුස්සි වලක ඔබන්න ඕනා .අර වේස සමලි උලතියන්න ඕනා.,1,D
කිංස්බරි එකේ ඉන්නේ අම්මට හුකන කැරි වේස පොන්නයෝ. ට්වීටර් ඇවිත් හෙන ලයින් අල්ලන්නෙ පල මගෙ දෑහැට නොපෙනි,1,D
සුදු තාත්තී.... කියපු කටින්ම තමයි.. වේස බල්ලා කියන්නේ..,1,D
අගමැතිකම් ඇමතිකම් වේස ගෑණු වගේ පිම්පියන්ට ඕනේ ඕනේ විදිහට විකිනෙන රටක් නම් ඇමරිකාව තමයි ඉතින්,1,D
වේස මේසන් බාස්ලා එක්ක වැඩ කරන්න ගියාම තමයි ගෙවල් හදන එක එපා වෙන්නේ..,1,D
"ආ...දැන් ට්‍රම්ප්නුයි ඉන්දියාවයිද පලි?මුන්ගේ $%^&*&^%$ට වේස හාවෝ රැල, වෙලාව හොයන් හරි ආර්ථික ලෝක වාර්තා ටික මුන්ට පෙන්නන්නෝන ලිපි සෙට් එකත් එක්ක",1,D
මේ ට්වීට් එකෙන් යම් කිසිවෙකු අපහසුවට පත් වන්නේ නම් තරහා අවසර. අරුං අර වට වෙලා කෙල්ලෙකුට නෙලනකොට හිතෙන්නේම මෙන්න මේම දෙයක්. කට කෑවත් කියන්ඩම වෙනෝ ඉතිං. මල්ලේහ්.... මෑ මලකින් පු& වත් ඇර ගත්තද ඔච්චරම නටන්නෙ. නොදකිං අඩු කුලේ පර වේස හැත්ත. ගංගා මෑණියන්ගේම පිහිටයි....!!!!,1,D
ලංකාවේත් ඉන්නවා ගැබිනි මවක් උනත් බඩුවක් වගේ දකින් මහ වේස හැත්තක්..කටු කම්බි වැලක් කොසු මිටක ඔතලා පිටිපස්සෙන් ඔබන්න ඕනේ ඕකුන්ට ඇමිනෙන්න..,1,D
"මිනිස්සු ආතල් එකේ ඉන්නවට මං පට්ට කැමතියි. . හැබැයි මං දන්න කියන උන් කොහෙවත් ඉන්න ගොං වේස පක්කු එක්ක සෙට් වෙලා මගෙන් ආතල් ගන්නවට මං කැමති නෑ. . . මං දෙන ආතල් වෙනයි, මගෙන් ආතල් ගන්න එක වෙනයි !",1,D
එකෙක් මාස ගානේ පොඩි එකා එක්ක කෝච්චියට පැනලා. තව එකියක් මාස ගානේ පොඩි එකාව මරලා. එක්කෝ මේ වේස හැත්ත දරුවෝ නොහද ඉන්න ඕනා. මහ උන්ගේ කාලකන්ණිකම් වලට අර හය හතර නොදන්න උන් සංසාරගත පව් ගෙවනවා.,1,D
මං ට්විටර් එකට ආපු පොඩි කෙල්ලෙක් උනානම්.. වේස බඩුව වගේ හැම එකා එක්කකම කේක් කන්න යනවා..තේබොන්න යනවා විතරක් නෙමෙයි රූමුත් යනවා.. හොද වෙලාවට මම වගේ වල් අදාස් තියෙන එකෙක් කොල්ලෙක් වුනේ..,1,D
"වේස බඩුව වගේ නීතිය හා සාමය ඇමතිකම අතින් අත මාරු කරකර ඉඳලා විතරක් මදි. නීතිය හා සාමය රකින්නත් වෙයි. අම්පාර, නුවර ගිනිගත්තා. සුමානෙකට හමාරකට සැරයක් කොළඹ වෙඩි තියනවා. මැති ඇමතිලා නිකං අපි රටේ නෙවෙයි වගේ සන්තෝසෙන් කාලේ ගෙවනවා. ඊයා",1,D
සන්නස්ගලගෙ අම්මට කියල තමා අක්කෙ කියන්ඩ තියෙන්නෙ.. සින්හල එවුන් පකයො. මුස්ලිම් එවුන් මිතුරො. මේ වගේ වේස හැත්ත තමයි වර්ගික ගැටුම් වලට මුල.,1,D
වැරදි දේට වැරදී කිව්වාට කොටින්නටනම් කඩේ යන්නේ නෑ මේ පන තියනකම්. වේස බල්ලො,1,D
මේ වේස බල්ලො බැල්ලියෙක් දැක්ක ගමන් පාර හරහා පනිනවා ඇහිල්ලක් බැලිල්ලක් නැතුව. තව පොඩ්ඩෙන් එක බැල්ලිගේ පුතෙක් පරලොව යනවා වාහනේ වැදිලා,1,D
"උගෙ අම්මට වේස හාව! හෑ යකෝ,සිංහල උන් ඉන්න තැන් වලින් හරවල දෙන වතුර ටික උතුරට ගිහින් සිංහල උන්ට පාවිච්චියට ගන්න බැරිද?",1,D
බල්ලන් එක්ක නිදාගත්තම නැගිටින්න වෙන්නේ මැක්කෝ එක්ක.. වේස ගෑණු එක්ක වාද කරන්න ගියාම වෙන්නෙත් ඕකම තමයි,1,D
අනේ මෙන්න මූ ජීවත් උනා ඇති ගහලා මරපියව් පොල්ලකින්,1,D
එහෙමයි කියල මෙතන ඇවිස්සිලා ගහපියව් මරපියව් කියල හරියන්නෑ. පොඩි දේකින් තමා ආයෙ ඇවිලෙන්නෙ. තාමත් ඒ මිනිස්සු ඇයි ප්‍රභාකරන්ට ආදරේ කියල හොයන්නයි ඕන. මෙතන ඉඳන් මොන බයිලා කියෙව්වත් එහෙ වෙන දේවල් අපි දන්නෙත් නෑ. මෙහෙ වෙන දේවල් එයාල දන්නෙත් නෑ.,1,D
""" වරෙව් මෙන්න වලහෙක්...., අපේ ජාතිය වඳ කරන්න ආපු වලහා, මරපියව්! ගහපියව්!කොටාපියව්! ගිණි තියපියව්!. ""...",1,D
"බුද්ධ ධර්මය විනාශ වන්නේ සරණාගතයින් 31කින් ද? ""ගහපියව්! මරපියව්!"" කෑ ගහන සිවුරු කාරයින්ගෙන් ද?",1,D
"ගේම මොළෙන් ගහන්න බැරිනම්, විනාශ කරපියව් , කොටපියව්, මරපියව්. -පශ්චාත් නාකි විප්ලවකරැවනගේ අඳෝනාව-",1,D
මාව මරපියව්.. රෙද්ද.. ඇති වෙලා තියෙන්නෙ මේ ජීවිතේ,1,D
"පන්සලට ගිහින් පානාතිපාතා වේරමණී කියලා, බුදු දහම බේරගන්න ගහපියව් මරපියව් කියන එවුන් ඉන්න රටක බුදු දහම රැකෙයිද?",1,D
"වැරැද්දට දඩුවම තීරණය කරන්නේ නැතුව වැරැද්ද වෙන්නේ කොහෙන්ද ඒක නවත්තන්නේ කොහොමද කියලා බලන්නේ නැතුව මරපියව්,...",1,D
මම අයහපත් දෙයක් කරනවද ?? (එහෙම කරනව නම් ගහල මරපියව්),1,D
කොටපියව් මරපියව් කැ නොගහා ......,1,D
ඉංදියාවෙ ධීවර හැත්තත් එන්නෙ ලංකාවෙ හාල්මැස්සට කොටන්ඩ.මරපියව් උං,1,D
එල කිරි මරපියව් ඕකුන්ව,1,D
මාව මරණ්න බලාන ඉන්න එවුන් ඉන්නවා නම් මරපියව් මාව.. ලොකු උදවුවක්!,1,D
"""ගහපියව්, මරපියව්"" - බෝ පැළය කපා දැමීමෙන් නිවන අහිමි වූ බෞද්ධයන්",1,D
ලිස්ට් එකෙ බාගයක්ම ඉන්නෙ දකුනෙ උන්...ඒත් උන් ආතල් ..විහිලු දන්නවා..ඒ අතරෙ විහිලුවක් නොද්න්න අබ්බගාත ඩයලුත් ඉන්න්වා නෙද්දකිම් කාලකන්නි....සුනාමියක් වරෙන් කියලා පොස්ට් එකක් දැම්මා..දකුනෙ උන් බය වෙලා,1,D
දකුණ කියන්නෙ එහෙම් පිටිම්ම ලැට් වලක් අප්පිරියයි ඔකුන් ඔක්කොම හැදිගෑවිලා පලකො සුනාමියක් වත් ඇවිත් කාලකන්නි නෙද්දකිම් ලන්කාව කන්නෙ දකුනෙ උන් .. - කලකිරුණු බවක් දැනෙමින්,1,D
මහාරාජා මාධ්‍ය ජාලය වහලා දාන්න.. මිනිසුන්ගෙ ඔළු කාලා ඉන්දියන් මඟුල පුරවලා මේ රට කාලකන්නි කරලා තියෙන්නෙ සිරස ඇතුළු මහරාජා මාධ්‍ය ජාලය,1,D
අපි කාලකන්නි ඡනතාවක් වන්නෙමු !,1,D
පැය ගානක් කාලකන්නි වෙන්න යන්නේ..,1,D
ටොයියන්ගෙ මොළේ දමන්න ඕන ඇළේ මුං මෙච්චර පැහැදිලි ව මේවා කියලත් රටක් ගැන නොසිතා අන්ධ කොර බිහිරි වහල්ලු වගේ රනිලගෙ පස්සෙ දුවනවට. අන්තිමට #රි කාපු රිලව් වගේ විරුවගෙන හිටපියව්..!!! කාලකන්නි සක්කිලි බල්ලො,1,D
ඔය වගෙ ඉන්න උන් ටිකම නැතත් උන්ගෙ දුවා දරුවො නැත්තන් ලේකම්ලා තමයි බහුතරයක් ඇවිල්ලා ඉන්නෙ වෙනස් උන් එන්නෙ නෑ මලාට ඡන්දයක් තිබ්බා කියලා වෙනස්ම උන්ටිකක් ඇවිල්ලා මේ රට හදන්නෙ නෑ..පැරදුනත් ලිස්ට් එකෙන් හරින් කාලකන්නි ටික එනවා..,1,D
"තමන් උත්සහයකින් ආයාසයෙන් ලබා නොගත් උපතින් ලැබුන ජාතිය සහ ආගම කියන ලේබල් දෙයක් ගැන නිතරම ආඩම්බර වෙන්නේ තමාට අමුතුවෙන් ආඩම්බර වෙන්න දිනාගත් දෙයක් නැති පුස්සන්, නිකමුන් කාලකන්නි !! පුළුවන් නම් ආඩම්බරයි කියල දාපල්ලා මම...",1,D
මම කාලයට වෛර කරනවා. මගෙ හැමදේම කාලය මගෙන් උදුරන් ගියා. මගෙ ඇස් ඉස්සරහම මට අයිති හැම දේම හොරු අරන් ගියා වගේ මගෙන් ඈත් කලා. කාලය මගෙ හිත ඇරුනම හැමදේම වෙනස් කලා. මගේ හැමදේම මට නැතිකලා. මං වෙනුවෙන් දෙයක් කලා නම් ඒ මාව කාලකන්නි කල එක විතරයි.,1,D
මෙන්න මේ වෙලේ මිනිස්සු සමච්චලේට ලක්කරපු එකේ කරුමෙ තමා මුන්ට පාරා වලල්ලක් වෙලා ඇවිත් කෙල උනේ.මුන්ට කෙල උන එක ගැන මට නම් තියෙන්නෙ පුදුම සතුටක්.කාලකන්නි පර බල්ලෝ,1,D
"මම ශ්‍රි ලාංකිකයෙකු වීම ගැන ආඩම්බර වෙමි. ලංකා මෑණියන්ගේ දරුවෙකු වීම ගැන අතිශය උද්දාමයෙන් සිටිමි. කාලකන්නි පිරිස් කිහිපයක් රටේ දේශපාලනයට, ජිවන රටාවට වින කල පමණින්, එයට මේ උතුම් මාතෘභූමිය පලි නැත.",1,D
මනුස්සයෙක් සියදිවි නසාගත්තම ඒකට බැනල පෝස්‍ට් දාලා අහින්සක පොඩි ලමයි ටිකකගෙ පදක්කම් ටිකක් දැක්කම ඒක බලන් ඉන්න බැරුව ඒ ලමයින්ට සියදිවි නසාගන්න හිතෙන තරම් කැත විදියට පෝස්ට් හදල දාලා ලයික්ස් හිගාකන කාලකන්නි පේජ් ඇඩ්මින්ල ටික අල්ලල වෙන කොහෙටහරි ගිහින් දානකම් ලංකාව නම් හදන්න වෙන්නෙ නෑ,1,D
"තියටර් එක ඇතුලෙ ඔපරේශන් එකක් කරපු පොඩි ළමයෙක්ට සිහිය එනවා.. පොඩි එකා සිහිය ආපු ගමන් ඇහුවෙ කෝ ආච්චි කියල.. මොකද එයා ආවෙ ආච්චි එක්ක.. එතන හිටපු නර්ස් වේසි ඇහුව ""ඇයි අම්ම විකුනලද?"" කියලා.. -කරාපිටිය ඉස්පිරිතාලෙ කාලකන්නි වසංගත ගෑනියෙක්-",1,D
උනුත් කාලකන්නි වෙලා අපිවත් කාලකන්නි කරනවා...කවද්ද යකෝ ඩිග්‍රිය ගන්නේ... උන්ගෙ එවුන්වත් නැහැ සෙනට් එක යට...මහ ලොකු ෆැකල්ටිය...,1,D
"ලංකාවේ ඉංජිනේරුවන්,ගණකාධිකාරීවරුන්,කළමණාකරුවන්,වෛද්‍යවරුන් පමණක් ලොව ජයගත්ත උන්,සියලන්ගේ ආදරයට පාත්‍රවන්නන්, දෙමවුපියන්ගේ සිත් සතුටු කරන්නන් වන අතර ස්වෝත්සහයෙන් නැගීසිටින්නන්,රණවිරුවන් නිර්මාණකරුවන් දෙමාපියන්ට ලජ්ජා ඇතිකරවන සුලු, නීච,අධම,පාහර,කාලකන්නි වේ අනේ වදින තැනකට වැදියන්..",1,D
මේ අන්තරේ **** *** හින්ද නිදහසේ පාරෙ බැහල යන්න නෑ. කාලකන්නි හැත්ත.,1,D
අනේ පලයන් රංජන් ඔබ ගෝඨාභය එක්ක හැප්පෙන්න... උඹ මහ මෝඩ මිනිහෙක් විතරයි,1,D
"අනේ පකේ ලොජික්, යකෝ හෙල්මට් එකක් තියෙන්නේ රවුමට කොහේ හරි වැදුනම ස්ලිප් වෙලා යන්න, ඒනම් ඕව හතරැස් කරල එවන්න තිබ්බනේ, ඔය අටමගල දාගෙන ගිහින් කොහේ හරි වැදුනම බෙල්ල මුලින්ම කැඩිල යන්නේ,ඔලුවට හුලන් වදින්න ඕනානම් බයික් එක නවත්තලා හෙල්මට් එක ගලෝල ටිකක් හිටපන් නවත්තගෙන, හැමදාම නෑවාම ඔලුව කසන්නේ නෑ,",1,D
මොකක්ද බං පොන්න හුත්තෙග්ගේ වැඩක්..යකෝ ඔලුව කහනවනම් නාපං මල පෙරේතයා,1,D
ඉස්සරහට ශැශේ පැකට් එකක් එයි රුපියල් 10යි කියලා. . ටහුකන රටක් මේකන්ම්. . එක එකා ගහන ගේම් අපි බලන් ඉන්නවා.,1,D
පේජ් කාරයන්ට සල්ලි ගෙවලා මාකට් කරනවා මේකෙ ඉන්න ගොං හරක් කමෙන්ට් කරනවා. කමෙන්ට් කරන එවුන්ට හම්බ වෙන ලබ්බක් නෑ. ඊයා.....,1,D
උඹට බොන්න පුලුවන්නම් එකෙම්ම ඈ පොඩි පකයා,1,D
අයියා පකයා වගේ කියන එක වෙන්ටැ මේ කියල තියෙන්නෙ..,1,D
කවුන්ටරෙන් දුන්න නෙවෙයි. උත්සව අත්තිකාරං ලෝන් හැමෝම පනස්දහ ගන්නෙ අරූ විසිපහක් ඉල්ල පුරුද්දට ඌටත් පනහක් දුන්නා. පකයා පනහම අරගෙන විසිපහකට වාරිකෙ දානව මාස තුන ඇරියස් උනාම දැනගත්තෙ,1,D
"මේ ""දේශපාලන පකයා"" හිතාන ඉන්නවා ඇති මේ රටේ ඔක්කොම බුවා කියන කියන කතාව විශ්වාස කර ගෙන බුවාට සෙත් පතන ""වහල්ලු"" කියලා.... අපි කියන්න කැමතියි... ""වසන්ත, තෝ මොන පක්ෂෙ උන්නත් මලත් අපට ඇති රුදාවක් නැත. තොපි වගේ...",1,D
තට්ටෙ ගාගෙන ෆුල් ශේව් කරන් හද මාමා වගේ හිටපන්කො පකයා නොවී,1,D
"(1)ලිංගික අවයව මුල්කරගෙන හටගන්න කුනුහරප,මේවා ඉතිරි කුනුහරප සෑදීම සදහා දායක වේ යෝනිය=හුත්ත,කිම්බ ශිෂ්නය= පක,පයිය නපුංසක=පොන්නයා හුත්ත ප්‍රාණවාචී කිරීමෙන් ""හුත්තා"" සහ හුත්තීද ""පක"" ප්‍රාණවාචී කිරීමෙන් ""පකයා""ද හටගනී",1,D
"එම ""කැරි"" ප්‍රාණවාචී කිරීමෙ ""කැරියා"" යන කුනුහරපය හටගනී... (4)ලිංගිකත්වය ආශ්‍රිත රැකියා මුල්කරගෙනද කුනුහරප හටගනී... ගණිකාව,වෛශ්‍යාව=වේසි,බඩුව (5)ඉහත දැක්වූ මූලික කුනුහරප දෙකක් එක්වීමෙන් නව කුනුහරප හටගනී... වේස හුත්තා වේස හුත්තී පොන්න පකයා පොන්න කැරියා කැරි පොන්නයා",1,D
"ජොන්ස්ටන් පකයා කියනවා කතානායකට චූ ගියාලු, අපි දැක්කා ඕයි ප්‍රසන්න රණවීර වතුර හලනවා පුටුවේ. ලැජ්ජයි ඕයි ලැජ්ජයි.",1,D
"දම් රැජිණලා බස්සවලා එපා වුනාම අන්තිමට දම් පකයා,දම් වේසි එහෙම එන්නත් බැරි නෑ ඔන්න",1,D
කෝච්චිය පෙනි පෙනී දූව ල ඇවිත් ටිකට් ඉල්ලුවම කවුන්ටරෙ පකයා රුපියලක් අඩුයි කියල ටිකට් එක නොදී ලෙටුවා.. කෝච්චිය මිස් උනා.පැයක් මෙතන ඉන්නෝන ඊලග එකට..,1,D
කරකාරෙට බැන්දා නම් මෙයින් මතූ හිකුවානම් පකයා සේ සිටිය යුතූ කියලා පුරාණ සෘශිවරු පුස්කොල පොත් වල ලිව්වේ කට කහනවට නොවේ ආයිබොවන්ඩ..!!,1,D
"මෙහ් අහන්ඩකො, පකයා කියන එක හැදිලා තියෙන්නෙ ෆක් යූ කියන එකෙන්ද දන්නෑ නෙ?",1,D
කව්ද හුත්තෝ දූරියන් අරන් බස් එකට නැග්ග පකයා,1,D
අර සිවාජිලිංගම් කියන පකයා එතකොට ජාතිවාදී නැද්ද? අපිට තමා එක එකා රෙද්ද උස්සන් එන්නෙ.,1,D
"කැරි පොනනයා හුකවගන්න හදන්නෙ...පකයා,රෙන්න තියෙන පුක දෙන්නෙ නැතුව හිටපන් හුජ්ජ පොඩි එකා...",1,D
පකයා සැලරි දාලා නෑනේ,1,D
ඊය හුත්ටෝ මේ මියුසිකල් සෝ වල එනවුන්ස් කරන උන්ගේ කැත... අර සුරවීර කියල අයි ටී එන් එකේ නයට කහින පකයා පේන්නම බෑ මට... ඌ සින්දුව කියන එකාටත් සින්දු උගන්නවා...,1,D
තොපි මෙහෙම ට්‍රිප් යනවනං ලඟපාත ඉන්න මේ අපිටත් කියලා පලයව්,1,D
එක්සෑම් නේද පලයව් යන්න,1,D
ඔය බදිනව කිය කිය ඉන්න එවුන්ට කියන්නෙ අපිට වෙඩින්ග් කියන්න මහන්සි නොවි පැනය පලයව් සෙද්ද .....,1,D
පොලිසියටත් මිරිස් කුඩු ගැහුවා...කාලකන්නි වේසිගේ පුතාලා පලයව් කඩේ ඕකුන්ට...ඇවිත් සතියයි..මාසයක් ගියොත් මොනා කරයිද ?,1,D
මහින්දත් එපා.! රනිලුත් එපා.! සිරිසේනත් එපා.! තොපි එකෙක්වත් එපා.! මකබෑවිලා පලයව්...,1,D
ගහපල්ලා නියග තියෙන පැතිවල ග්‍රවුන්ඩ් ක්‍රිකට් මැච් ඔක්කොම අරන් පලයව් ඒ ග්‍රවුන්ඩ් වලට මහ වැසි වහීවි...සීත සුළං හමාවි...නියග පහවයාවි මැච්නම් ගහනවා බොරු,1,D
පහලටද යන්නේ ? ඔය යට ඉන්න කෙල්ලන්ට ලයික් එකක් දාන් පලයව්. මොකද අද විතරයි උන් උබලාට හොදින් කතා කරන්නේ,1,D
උඹල ලංකාවට ආවෙ ලංකාවෙ ලස්සන බලන්ඩ නන්ං. ඒක බලල පලයව්. කවුරුත් මෙතන උඹලගෙ කටවල් වලට පුනීල ගහල බියර් පෙව්වෙ නෑනේ. ටෞකන්ඩ,1,D
"""කොහොමද බෞද්ධයෙක් කියන්නේ අපේ ආගමට ප්‍රමුඛස්ථානය දීලා වෙනත් ආගම් වලට වෙන තැන් දෙන්න කියල""-සුමන්තිරන් එහෙනම් මේකේ ඉන්නෙ? ආපු දිහාටම පලයව්",1,D
සප්‍රයිස් කරන්න ඔනානම් කෙල්ල එක්ක පැනලා පලයව්. මුලු හත්මුතු පරම්පරාමව ස්ප්‍රයිස් වෙයි,1,D
1991 නොබෙල් සාම තෑග්ග ගත්ත ගෑනිත් කියනවා රෝහින්‍යා මුස්ලිම්වරු එපා කියලා. සාම විනිසුරුකමක්වත් නැති එවුන් ටිකක් මැරෙන්න හදනවා. පලයව් අරාබියට!,1,D
අමා දිනුවා දැන් කන්න හිටපු උන් කන්න පලයවු නාලා නැතු උන් නාන්න පලයව් බඩේ අමාරුකාරයො ලැට් එකට පලයව් ඒලෙවල් කරන උන් පාඩම් කරන්න පලයව් පුබ්ග් ගහන උන් ඒකට පලයව් වලි දාගන්න උන් මාව මෙන්ෂන් කරපියව්,1,D
ගහමරාගන්නේ නැතිව සාමකාමීව පස්න විසදගන්න උසස් නායකයෝ ඉහල මට්ටමේ පාර්ලිමේන්තුවක්.. මෙහෙම කියන අයට පොඩ්ඩක් මතයකින් දෙකකින් දමල ගහපන් රිදෙන්න.. ආන්න මචං අපිට හිතෙනවා අඩෝ දැන් ඉන්න පාර්ලිමේන්තු බුවාල මුන්ට වඩා ගොඩක් හොදයි කියලා.,1,D
ඇගිල්ල බැරිනම් කකුලම හරි ගහ ගනින් අහින්සක මාව ඕවට ගාව ගන්න එපා හුත්තො ...මෙ ඇකට රිපොට් එකක් ගහපන් ලින්ක් එක පලවෙනි කොම්න්ට් එකෙ,1,D
අම්මපා ගහපන් හෙණ පිට හෙණ..,1,D
මගේ මූණ පෙන්නුවෙ නෑ හෙනම ගහපන් හෙනම ගහලා අකුලෝලම පලයන්,1,D
උඹලගේ සල්ලි හොරාකාල රටත් විනාස කරන හොර දේශපාලුවන්ට බෝතල් වලින් බැරිනම් පොලු වලින් හරි ගහපන්. පරාජය බාරගන්න බැරි උන් මැච් බලන්න එපා,1,D
ඔය බොතල් වලින් ගහපන් තිලංගටයී රිලාසිරිටයි,1,D
ඈත තියා එනකොට රතු ඉන්දියන් කාරයෙක් වගේ...එල එල..,0,D
මේවා බලන්නද යකෝ ඩේටා කපං අපි එෆ් බී එන්නෙ,1,D
එළ කොල්ලෙක්.. ඒ මේ වීඩියෝ එක මාර විදියට පේජ් වලින් ස්පොන්සර් දාලා තිබ්බා.. වීඩියෝ එකක් මෙච්චර ස්පොන්සර් දාලා තිබ්බ දැක්කමයි..,0,D
යකෝ මේක ඇති දැන්,1,D
මොකද්ද මේ විහිලුව..මුලු වොල් එකේම තියෙන්නෙ මේක...මේ ඇඩ් එක හදනවට වඩා ගානක් ගිහින් පේජ් ඇඩ්මින්වරුන්ට ගෙවන්න,0,D
වහිනකොට හීනියට වතුර එයි,0,D
අනෙ හුකැස් අපිත් හෙල්මට් දානව අපෙ කහන්නැනෙ තොපෙ හොරිද,1,D
යකො මොන දියුණුවක්ද එක,1,D
කොහෙද ඉතින් අපේ ඉන්න පක්කු ඉන්න කං මුං උට්ට උඩ දාං පුක මෙහෙක් කරන් කෑ ගැහුවත් ගහනවා සත්තයි මල්කාන්ති,1,D
මේකප් ගියම ඔකුන් යක්කු තමයි බොලවු,1,D
පැනියා බ්‍රෝ උගත් ඇඩ්මින් මඩුල්ල කඩේ ගිහින් 2015 කරගත්ත වෙනසේ නියමුවාට නේද මේ අපහාස කරන්නේ අප්පා,0,D
උගෙ හම්බන්තොට පාරෙත් පාසල් වෙලාවෙ පුංචි දරුවො යන්න පාසල් නැතුව ලුණු විකුනනව,1,D
හෙන පුපුරා ඇගට වැටෙන්න ඕන ගසාකාපු සල්ලි වලට,1,D
මීට කලින් දැකලා නෑ තමයි! කාලෙකින් දැක්කේ මේ පේජ් එකේ පෝස්ට් එකක්,0,D
ඇතුලට ගියා වගේ නෙමේ එලියට එන්න ගිහාම,0,D
නින්දිත නූගත් අසික්ශිත මහජනතාවක් ඉන්න තාක් මේව ගෙනාපු විදිහට රැදෙන්නේ ණැ.තව මාසයක් බලන්න මහජනයට බාරදිලා අඩුම තරමින් මේ හයිකරා තියෙන ෆෑන් ටිකවත්තියේද කියල.සක්කිලි වගේ ශීට් වල බලි අදි.අඇගිලිවල අමාරුව අඇරගන්න ශීට් කොනිත්තයි පහුරුගාවි.මගේ 🔋 ලෝ කිය කිය මරාගනි.රටකජු පොතු.ටිශුකෑලි.සිගරට් කොටන් එහෙම මාසයක් අඇතුලත පිරි ඉතිරියයි.අපේ රටේ අයට මොනා බාර දුන්නත් විනාසයක් මිසයි පැවත්මක් නැ,1,D
මොන මගුල ගෙනාවත් අපේ සක්කිලි මී හරක් වනසයි සතියේන් රට කජු පොතු හුණු කොල කැලි හැම ජහ ජරාවක්ම ඉද ගෙන ඉන්න තැන අතාරින අහිකුණ්ඨක ජාතියක්..,1,D
ඕවා කොළඹට විතරක්ද..රටේ හැමේ තැනකටම දෙනවද?..අපේ කාලකණ්ණි හැත්ත සතියෙන් ඕවා ඉවර කරලා දායි..හැදියාවක් නැති එවුන්..කලා බීලා පුළුවන් නම් හුජ්ජත් කරලා බඩුත් ගහලා එයි...මිනිස්සුන්ගේ මනස දිවුණු වෙන්නේ නැතුව රටවල් දිවුණු කරන්න බෑ..,1,D
එක මාසයක් හොදට පාවිච්චි කරයිද දන්නෙ නෑ පෑන් ඉරි ගහල ශීට් හාරල කාපු බීපුවා හැමතැනම දාගෙන වනසාවී ලක් වැසියෝ,1,D
"මෙිරටෙි ඉන්න ඒවුන්ට මෙිවා හරියන්නේ නැහැ.ඔය ටික සත්යෙන් සුද්ද කරයි .සිට් වල ලවි හැලි ලියයි,,හුණු සිටිවල උලයි...පසුපෙල යන ජොඩු කිම ආශාවන් සපුරාගෙන ඹය දාලා තියෙන කර්ටන් වලින් කැරි ටික ප්හ්දායි",1,D
ඔය ලස්සන දැන් බලා ගත්තොත් පමනයි ....මායක් යන්න කලින් ආහු සැරයක් බැලුවොත් බලාගන්න පුලුවන් ඔය තිබිච්ච ලස්සන තියෙයිද කියලා...,0,D
මේකෙ කමෙන්ට් දැක්කාම හිතාගන්න පුළුවන් කොච්චර මිනිස්සු ලංකාවේ ගැන කලකිරිලද ඉන්නෙ කියලා .උබලා සාදාරනයි බං.ලංකාව කියන්නෙ කවදාවත් ගොඩ යන රටක් නෙමෙ.කාලකණ්ණි හුත්තිගෙ පුතාලගෙන් පිරිච්චි රටක්.කවදාවත් ගොඩ යෑමක් නෑ.දුකයි ඇත්තටම වෙන රටවල් එක්ක බලනකොට.ඉන්දියාවෙ උන් පාරෙ රෙන්නෙ කියලා අපේ උන් හැමනෙන්න හදනකොට උන් උන්ගෙ රටෙ හදපු දේවල් අපිට එවනවා.ලංකාව හදන්න පුළුවන් රටක් නෙමෙ .,1,D
පුළුවන් තරම් පව් කරපල්ලා.කරුමෙටවත් පිං කරලා ..පිංකෙත හෙල.රං දෙරනේ ඉපදුනොත් එහෙම හුකලා හමාරයි,1,D
දෙමළ මුස්ලිම් මිනිස්සු ඉන්න පැත්තට ධාවනයට දැම්මොත් මේක ගැන තියන ආසාව අත්ඇරගනිල්ලා,1,D
මාසයක් හොදට තියේවි ....ඊට පස්සෙ කඩලා බිදලා දමවී...කාලකන්නි ඉන්න රටක් ලන්කාව කියන්නෙ .,1,D
මාසෙන් ඉවරයි.විනාශ කරල දාවී අපේ හැත්ත.,1,D
ඇයි මේවා ලංකාවේ හදන්න බැරි....තිු විල් එකේ ඉදං ජොකා දක්වා ඉංදියාවෙන්,1,D
පොඩ්ඩක් ඉන්න තව සතියෙන් දෙදාස් පන්සීයෙ මෙව්වා එක පෙන්නයි,1,D
ගොත්‍රිකයන්ට මොන පහසුකම්ද ඕයි,1,D
තම්බින්ට හරි දෙමලුන්ට හරි තමයි ඉතින් ඕවා,1,D
දඩ ගහන්න ඕන ඔන්න ඕවා කන හරක්ට,1,D
